speno_yr,age_class,sex,data_source,daily_prop_ho,peak_ho_hr,doy,year,lat,lon,daylength,iceconc,air2m,rolling_temp,atdd,CM_index,EM_index
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,144,2006,70.85211111,-158.3344444,24,0.999999978,-0.49765625,-0.1948608,2,-3,11
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,145,2006,70.85211111,-158.3344444,24,0.999999978,0.459008789,0.1698853,2,-2,12
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,146,2006,70.85211111,-158.3344444,24,0.999999978,0.493249512,-0.4325623,3,-1,13
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,147,2006,70.85211111,-158.3344444,24,0.999999978,-0.752813721,-0.5923523,3,0,14
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,148,2006,70.85211111,-158.3344444,24,0.999999978,-0.535314941,-1.5918335,4,1,15
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,149,2006,70.85211111,-158.3344444,24,0.999999978,0.408868408,-0.5494751,5,2,16
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,150,2006,70.85211111,-158.3344444,24,0.999999978,-0.19486084,0.1064087,6,3,17
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,151,2006,70.85211111,-158.3344444,24,0.999999978,0.240197754,0.4118286,7,4,18
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,152,2006,70.85211111,-158.3344444,24,0.999999978,-0.409124756,0.1570984,7,5,19
PH2005_6004_2006,Adult,Male,NOAA,100,NA,153,2006,70.85211111,-158.3344444,24,0.999999978,-0.537664795,0.2161499,7,6,20
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,154,2006,70.85211111,-158.3344444,24,0.999999978,-1.443395996,1.3006531,7,7,21
PH2005_6004_2006,Adult,Male,NOAA,100,NA,155,2006,70.85211111,-158.3344444,24,0.999999978,-1.026037598,1.4797607,7,8,22
PH2005_6004_2006,Adult,Male,NOAA,100,NA,156,2006,70.85211111,-158.3344444,24,0.999999978,-0.034216309,1.2513977,7,9,23
PH2005_6004_2006,Adult,Male,NOAA,100,NA,157,2006,70.85211111,-158.3344444,24,0.999999978,0.568078613,0.5363098,8,10,24
PH2005_6004_2006,Adult,Male,NOAA,69.58333333,0.323031356,158,2006,70.85211111,-158.3344444,24,0.999999978,0.477410889,1.1704041,9,11,25
PH2005_6004_2006,Adult,Male,NOAA,100,NA,159,2006,70.85211111,-158.3344444,24,0.999999978,0.442712402,0.8895508,10,12,26
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,160,2006,70.85211111,-158.3344444,24,0.999999978,2.816278076,0.0356079,11,13,27
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,161,2006,70.85211111,-158.3344444,24,0.939999979,3.050073242,-0.5027832,12,14,28
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,162,2006,70.85211111,-158.3344444,24,0.88999998,2.774835205,-0.6336426,13,15,29
PH2005_6004_2006,Adult,Male,NOAA,NA,NA,163,2006,70.85211111,-158.3344444,24,0.90999998,0.872247314,-0.2784485,14,16,30
PH2005_6004_2006,Adult,Male,NOAA,100,NA,164,2006,70.85211111,-158.3344444,24,0.969999978,2.967279053,0.7351929,15,17,31
PH2005_6004_2006,Adult,Male,NOAA,100,NA,165,2006,70.85211111,-158.3344444,24,0.969999978,2.881738281,0.7413269,16,18,32
PH2005_6004_2006,Adult,Male,NOAA,100,NA,166,2006,70.85211111,-158.3344444,24,0.969999978,0.95748291,0.8671204,17,19,33
PH2005_6005_2006,Adult,Male,NOAA,19.58333333,0.114609954,32,2006,71.03,-158.805,4.079901108,0.999999978,-27.40865173,-30.551886,0,-115,-102
PH2005_6005_2006,Adult,Male,NOAA,19.16666667,0.369864357,33,2006,71.03,-158.805,4.309400632,0.999999978,-30.348349,-25.150885,0,-114,-101
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,34,2006,71.03,-158.805,4.531609108,0.999999978,-31.09143677,-29.1333679,0,-113,-100
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,35,2006,71.03,-158.805,4.747517726,0.999999978,-30.10951843,-28.8696655,0,-112,-99
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,36,2006,71.03,-158.805,4.957919636,0.989999978,-30.02609863,-27.301123,0,-111,-98
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,37,2006,71.03,-158.805,5.163460645,0.949999979,-30.24342957,-20.9384064,0,-110,-97
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,38,2006,71.03,-158.805,5.364674505,0.939999979,-29.02063599,-21.4509949,0,-109,-96
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,39,2006,71.03,-158.805,5.562008143,0.999999978,-23.12744751,-19.7708038,0,-108,-95
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,40,2006,71.03,-158.805,5.755840111,0.999999978,-28.05524292,-5.5732483,0,-107,-94
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,41,2006,71.03,-158.805,5.946494359,0.999999978,-30.18997803,-6.2088074,0,-106,-93
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,42,2006,71.03,-158.805,6.134250684,0.999999978,-27.31674805,-7.5200256,0,-105,-92
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,43,2006,71.03,-158.805,6.319352796,0.959999979,-21.93840637,-10.2295898,0,-104,-91
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,44,2006,71.03,-158.805,6.502014612,0.919999979,-20.84943237,-6.137915,0,-103,-90
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,45,2006,71.03,-158.805,6.68242525,0.969999978,-19.05205383,-13.0397095,0,-102,-89
PH2005_6005_2006,Adult,Male,NOAA,45.41666667,1.664025998,46,2006,71.03,-158.805,6.860753012,0.979999978,-7.151373291,-20.2034515,0,-101,-88
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,47,2006,71.03,-158.805,7.037148612,0.999999978,-3.896307373,-24.7470001,0,-100,-87
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,48,2006,71.03,-158.805,7.211747803,0.949999979,-5.027838135,-29.5807098,0,-99,-86
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,49,2006,71.03,-158.805,7.384673543,0.919999979,-10.31552734,-29.2762817,0,-98,-85
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,50,2006,71.03,-158.805,7.556037786,0.999999978,-5.458227539,-22.0554871,0,-97,-84
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,51,2006,71.03,-158.805,7.725942977,0.999999978,-9.899084473,-19.7260193,0,-96,-83
PH2005_6005_2006,Adult,Male,NOAA,5,0.090902565,52,2006,71.03,-158.805,7.894483313,0.999999978,-18.68782654,-22.722403,0,-95,-82
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,53,2006,71.03,-158.805,8.061745802,0.999999978,-21.40325012,-24.2455505,0,-94,-81
PH2005_6005_2006,Adult,Male,NOAA,NA,NA,54,2006,71.03,-158.805,8.227811168,0.939999979,-23.99477234,-24.0756897,0,-93,-80
PH2005_6005_2006,Adult,Male,NOAA,38.33333333,2.936661911,55,2006,71.03,-158.805,8.392754627,0.999999978,-25.69815674,-23.5570435,0,-92,-79
PH2005_6005_2006,Adult,Male,NOAA,32.08333333,2.786345429,56,2006,71.03,-158.805,8.556646545,0.999999978,-22.68829956,-23.5941376,0,-91,-78
PH2006_6009_2006,Adult,Male,NOAA,50.75,2.175989245,83,2006,69.7206154,-136.4969228,12.71941031,0.999999978,-17.60329285,-25.6438965,0,-72,-54
PH2006_6009_2006,Adult,Male,NOAA,23.75,-0.45502188,84,2006,69.7206154,-136.4969228,12.86244963,0.999999978,-19.12328186,-24.4594177,0,-71,-53
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,85,2006,69.7206154,-136.4969228,13.00564114,0.999999978,-20.95361938,-23.8881134,0,-70,-52
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,86,2006,69.7206154,-136.4969228,13.14901343,0.999999978,-21.04120483,-20.2649445,0,-69,-51
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,87,2006,69.7206154,-136.4969228,13.29259558,0.999999978,-20.29967346,-18.4600128,0,-68,-50
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,88,2006,69.7206154,-136.4969228,13.43641718,0.999999978,-24.24648132,-19.0088715,0,-67,-49
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,89,2006,69.7206154,-136.4969228,13.58050844,0.999999978,-23.01108398,-17.8086304,0,-66,-48
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,90,2006,69.7206154,-136.4969228,13.72490023,0.979999978,-22.01410522,-16.999762,0,-65,-47
PH2006_6009_2006,Adult,Male,NOAA,81.66666667,-3.074470199,91,2006,69.7206154,-136.4969228,13.86962418,0.979999978,-19.1146759,-17.0238708,0,-64,-46
PH2006_6009_2006,Adult,Male,NOAA,64.58333333,2.671153698,92,2006,69.7206154,-136.4969228,14.01471274,0.969999978,-17.92900696,-17.3853821,0,-63,-45
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,93,2006,69.7206154,-136.4969228,14.16019927,0.929999979,-15.45999756,-17.7953094,0,-62,-44
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,94,2006,69.7206154,-136.4969228,14.30611815,0.929999979,-15.65732422,-19.3667511,0,-61,-43
PH2006_6009_2006,Adult,Male,NOAA,45.41666667,3.001893591,95,2006,69.7206154,-136.4969228,14.45250489,0.989999978,-14.35550537,-18.7021393,0,-60,-42
PH2006_6009_2006,Adult,Male,NOAA,37,-0.568031949,96,2006,69.7206154,-136.4969228,14.59939624,0.999999978,-14.42947998,-16.6458191,0,-59,-41
PH2006_6009_2006,Adult,Male,NOAA,76.66666667,3.021383101,97,2006,69.7206154,-136.4969228,14.74683034,0.999999978,-16.98480835,-14.9856628,0,-58,-40
PH2006_6009_2006,Adult,Male,NOAA,36.25,-2.578142193,98,2006,69.7206154,-136.4969228,14.89484683,0.999999978,-17.65100708,-11.9884705,0,-57,-39
PH2006_6009_2006,Adult,Male,NOAA,72.91666667,2.870266677,99,2006,69.7206154,-136.4969228,15.04348708,0.989999978,-15.66251221,-11.1965698,0,-56,-38
PH2006_6009_2006,Adult,Male,NOAA,47.5,-0.407752546,100,2006,69.7206154,-136.4969228,15.1927943,0.999999978,-17.9605011,-10.5294556,0,-55,-37
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,101,2006,69.7206154,-136.4969228,15.34281382,0.999999978,-17.80370178,-12.1547607,0,-54,-36
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,102,2006,69.7206154,-136.4969228,15.49359325,0.999999978,-14.48956909,-15.1595215,0,-53,-35
PH2006_6009_2006,Adult,Male,NOAA,18.33333333,1.741984038,103,2006,69.7206154,-136.4969228,15.64518281,0.999999978,-16.47003784,-18.2466644,0,-52,-34
PH2006_6009_2006,Adult,Male,NOAA,54.16666667,0.516181126,104,2006,69.7206154,-136.4969228,15.79763561,0.999999978,-16.74628296,-17.4089417,0,-51,-33
PH2006_6009_2006,Adult,Male,NOAA,51.25,2.127047304,105,2006,69.7206154,-136.4969228,15.95100797,0.999999978,-13.47000732,-17.8837189,0,-50,-32
PH2006_6009_2006,Adult,Male,NOAA,34.08333333,0.154825249,106,2006,69.7206154,-136.4969228,16.10535982,0.979999978,-14.32633057,-16.6403259,0,-49,-31
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,107,2006,69.7206154,-136.4969228,16.26075516,0.969999978,-11.95944824,-16.3171143,0,-48,-30
PH2006_6009_2006,Adult,Male,NOAA,77.25,-1.543234669,108,2006,69.7206154,-136.4969228,16.41726259,0.999999978,-9.862646484,-13.5395264,0,-47,-29
PH2006_6009_2006,Adult,Male,NOAA,80.75,-1.800743456,109,2006,69.7206154,-136.4969228,16.57495584,0.999999978,-8.87946167,-9.1840881,0,-46,-28
PH2006_6009_2006,Adult,Male,NOAA,81.58333333,2.566433943,110,2006,69.7206154,-136.4969228,16.73391453,0.979999978,-10.69800415,-9.6758789,0,-45,-27
PH2006_6009_2006,Adult,Male,NOAA,75.66666667,-0.095556777,111,2006,69.7206154,-136.4969228,16.89422495,0.999999978,-10.19623413,-12.7165588,0,-44,-26
PH2006_6009_2006,Adult,Male,NOAA,72.91666667,2.360848702,112,2006,69.7206154,-136.4969228,17.055981,0.999999978,-8.976263428,-10.6232971,0,-43,-25
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,113,2006,69.7206154,-136.4969228,17.21928529,0.999999978,-6.270239258,-8.4087891,0,-42,-24
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,114,2006,69.7206154,-136.4969228,17.3842505,0.989999978,-4.687963867,-8.0240234,0,-41,-23
PH2006_6009_2006,Adult,Male,NOAA,NA,NA,115,2006,69.7206154,-136.4969228,17.55100092,0.979999978,-2.176275635,-6.5418762,0,-40,-22
PH2006_6009_2006,Adult,Male,NOAA,37.08333333,-0.564250403,116,2006,69.7206154,-136.4969228,17.71967436,0.969999978,-3.379003906,-6.5416931,0,-39,-21
PH2006_6010_2006,Adult,Male,NOAA,54.91666667,-2.987276459,134,2006,69.64550664,-136.5200034,21.39948193,0.999999978,-1.045141602,-0.6755127,1,-21,-13
PH2006_6010_2006,Adult,Male,NOAA,57.75,2.148282143,135,2006,69.64550664,-136.5200034,21.70994612,0.999999978,-2.439978027,-0.3804993,1,-20,-12
PH2006_6010_2006,Adult,Male,NOAA,40.33333333,1.547961602,136,2006,69.64550664,-136.5200034,22.06069766,0.999999978,-2.654089355,-0.3567871,1,-19,-11
PH2006_6010_2006,Adult,Male,NOAA,NA,NA,137,2006,69.64550664,-136.5200034,22.47927658,0.999999978,-3.58637085,-0.3972229,1,-18,-10
PH2006_6010_2006,Adult,Male,NOAA,26.5,1.581559191,138,2006,69.64550664,-136.5200034,23.05145664,0.989999978,-0.201330566,-0.4117187,1,-17,-9
PH2006_6010_2006,Adult,Male,NOAA,61.33333333,-1.605121135,139,2006,69.64550664,-136.5200034,24,0.999999978,0.253259277,0.5136963,1,-16,-8
PH2006_6010_2006,Adult,Male,NOAA,63.91666667,-0.775580686,140,2006,69.64550664,-136.5200034,24,0.999999978,0.011987305,0.501062,1,-15,-7
PH2006_6010_2006,Adult,Male,NOAA,67.5,-1.447750615,141,2006,69.64550664,-136.5200034,24,0.999999978,0.697625732,0.0674988,1,-14,-6
PH2006_6010_2006,Adult,Male,NOAA,74.16666667,-0.183405016,142,2006,69.64550664,-136.5200034,24,0.999999978,0.143212891,-0.4650024,1,-13,-5
PH2006_6010_2006,Adult,Male,NOAA,64.16666667,-0.693332045,143,2006,69.64550664,-136.5200034,24,0.999999978,-0.3815979,0.3541809,1,-12,-4
PH2006_6010_2006,Adult,Male,NOAA,87.5,0.432259878,144,2006,69.64550664,-136.5200034,24,0.999999978,-0.14609375,-0.1948608,2,-11,-3
PH2006_6010_2006,Adult,Male,NOAA,79.5,0.043851397,145,2006,69.64550664,-136.5200034,24,0.999999978,0.443383789,0.1698853,2,-10,-2
PH2006_6010_2006,Adult,Male,NOAA,46.66666667,0.566722953,146,2006,69.64550664,-136.5200034,24,0.869999981,1.118249512,-0.4325623,3,-9,-1
PH2006_6010_2006,Adult,Male,NOAA,87.91666667,-1.315105591,147,2006,69.64550664,-136.5200034,24,0.929999979,-0.182501221,-0.5923523,3,-8,0
PH2006_6010_2006,Adult,Male,NOAA,92,-1.732966503,148,2006,69.64550664,-136.5200034,24,0.979999978,-1.043127441,-1.5918335,4,-7,1
PH2006_6010_2006,Adult,Male,NOAA,81.66666667,-1.275762961,149,2006,69.64550664,-136.5200034,24,0.89999998,1.416680908,-0.5494751,5,-6,2
PH2006_6010_2006,Adult,Male,NOAA,69.91666667,-0.383681547,150,2006,69.64550664,-136.5200034,24,0.919999979,0.36763916,0.1064087,6,-5,3
PH2006_6010_2006,Adult,Male,NOAA,71.16666667,0.343320808,151,2006,69.64550664,-136.5200034,24,0.949999979,-0.111364746,0.4118286,7,-4,4
PH2006_6010_2006,Adult,Male,NOAA,51.91666667,0.171769487,152,2006,69.63400056,-136.548237,24,0.939999979,0.419000244,0.1570984,7,-3,5
PH2006_6010_2006,Adult,Male,NOAA,98.66666667,0.560541578,153,2006,69.63400056,-136.548237,24,0.999999978,0.470147705,0.2161499,7,-2,6
PH2006_6010_2006,Adult,Male,NOAA,97.25,-3.009529407,154,2006,69.63400056,-136.548237,24,0.859999981,1.665979004,1.3006531,7,-1,7
PH2006_6010_2006,Adult,Male,NOAA,92,-0.723584419,155,2006,69.63400056,-136.548237,24,0.999999978,-0.166662598,1.4797607,7,0,8
PH2006_6010_2006,Adult,Male,NOAA,97.83333333,-0.379827278,156,2006,69.63612511,-136.5325007,24,0.999999978,-1.792028809,1.2513977,7,1,9
PH2006_6010_2006,Adult,Male,NOAA,94.5,-0.949968167,157,2006,69.63612511,-136.5325007,24,0.949999979,1.005578613,0.5363098,8,2,10
PH2006_6010_2006,Adult,Male,NOAA,94.41666667,0.236419392,158,2006,69.63612511,-136.5325007,24,0.87999998,2.907098389,1.1704041,9,3,11
PH2006_6010_2006,Adult,Male,NOAA,98.08333333,-2.030399696,159,2006,69.63612511,-136.5325007,24,0.999999978,3.552087402,0.8895508,10,4,12
PH2006_6010_2006,Adult,Male,NOAA,95.75,0.195040544,160,2006,69.63350061,-136.5423735,24,0.969999978,1.355340576,0.0356079,11,5,13
PH2006_6010_2006,Adult,Male,NOAA,90.25,-0.723293531,161,2006,69.63350061,-136.5423735,24,0.789999982,2.612573242,-0.5027832,12,6,14
PH2006_6010_2006,Adult,Male,NOAA,96.5,-0.890772417,162,2006,69.63350061,-136.5423735,24,0.769999983,4.196710205,-0.6336426,13,7,15
PH2006_6010_2006,Adult,Male,NOAA,93.58333333,-0.561923297,163,2006,69.63350061,-136.5423735,24,0.729999984,2.528497314,-0.2784485,14,8,16
PH2006_6010_2006,Adult,Male,NOAA,97.91666667,1.176570082,164,2006,69.63753815,-136.5046066,24,0.699999984,1.545404053,0.7351929,15,9,17
PH2006_6010_2006,Adult,Male,NOAA,96.58333333,-0.598575211,165,2006,69.63753815,-136.5046066,24,0.689999985,1.748925781,0.7413269,16,10,18
PH2006_6010_2006,Adult,Male,NOAA,93.58333333,-0.832158443,166,2006,69.63753815,-136.5046066,24,0.649999985,1.05123291,0.8671204,17,11,19
PH2006_6011_2006,Adult,Male,NOAA,25.41666667,-2.603085857,121,2006,69.65669325,-136.4202926,18.56768696,0.989999978,-6.643438721,-8.3040527,0,-34,-26
PH2006_6011_2006,Adult,Male,NOAA,16.25,1.226530132,122,2006,69.65669325,-136.4202926,18.75039502,0.999999978,-6.651068115,-5.825293,0,-33,-25
PH2006_6011_2006,Adult,Male,NOAA,NA,NA,123,2006,69.65669325,-136.4202926,18.93652365,0.999999978,-7.247076416,-4.1364807,0,-32,-24
PH2006_6011_2006,Adult,Male,NOAA,NA,NA,124,2006,69.65669325,-136.4202926,19.12644847,0.999999978,-4.414160156,-1.3866638,0,-31,-23
PH2006_6011_2006,Adult,Male,NOAA,NA,NA,125,2006,69.65669325,-136.4202926,19.32061351,0.999999978,-2.816290283,-0.9041199,0,-30,-22
PH2006_6011_2006,Adult,Male,NOAA,15.75,-1.789398816,126,2006,69.65669325,-136.4202926,19.51954983,0.999999978,-4.223303223,-1.3214478,0,-29,-21
PH2006_6011_2006,Adult,Male,NOAA,NA,NA,127,2006,69.65669325,-136.4202926,19.723901,0.999999978,-1.780615234,-2.0396179,0,-28,-20
PH2006_6011_2006,Adult,Male,NOAA,46.66666667,-1.536326074,128,2006,69.65669325,-136.4202926,19.93445875,0.999999978,-0.965917969,0.5720459,0,-27,-19
PH2006_6011_2006,Adult,Male,NOAA,22.5,0.303469124,129,2006,69.65669325,-136.4202926,20.15221459,0.999999978,-0.417730713,0.0053345,0,-26,-18
PH2006_6011_2006,Adult,Male,NOAA,60.83333333,-0.952586161,130,2006,69.65669325,-136.4202926,20.3784365,0.999999978,-2.753851318,-1.9040894,0,-25,-17
PH2006_6011_2006,Adult,Male,NOAA,47.33333333,0.29590603,131,2006,69.65669325,-136.4202926,20.61478779,0.999999978,-2.708807373,-1.9301208,0,-24,-16
PH2006_6011_2006,Adult,Male,NOAA,55.41666667,-0.399098622,132,2006,69.65669325,-136.4202926,20.86352013,0.999999978,-0.805822754,-2.4278931,0,-23,-15
PH2006_6011_2006,Adult,Male,NOAA,NA,NA,133,2006,69.65669325,-136.4202926,21.12780624,0.999999978,-1.50836792,-1.0592407,0,-22,-14
PH2006_6011_2006,Adult,Male,NOAA,15.75,1.165734496,134,2006,69.65669325,-136.4202926,21.41235947,0.999999978,-1.045141602,-0.6755127,1,-21,-13
PH2006_6011_2006,Adult,Male,NOAA,49.58333333,-0.502291214,135,2006,69.65669325,-136.4202926,21.72471535,0.999999978,-2.439978027,-0.3804993,1,-20,-12
PH2006_6011_2006,Adult,Male,NOAA,32.91666667,-0.082394085,136,2006,69.65669325,-136.4202926,22.0783165,0.999999978,-2.654089355,-0.3567871,1,-19,-11
PH2006_6011_2006,Adult,Male,NOAA,47.41666667,0.313941099,137,2006,69.65669325,-136.4202926,22.50200458,0.999999978,-3.58637085,-0.3972229,1,-18,-10
PH2006_6011_2006,Adult,Male,NOAA,52,-0.101083653,138,2006,69.65669325,-136.4202926,23.08865053,0.989999978,-0.201330566,-0.4117187,1,-17,-9
PH2006_6011_2006,Adult,Male,NOAA,52.91666667,-0.057886754,139,2006,69.65669325,-136.4202926,24,0.999999978,0.253259277,0.5136963,1,-16,-8
PH2006_6011_2006,Adult,Male,NOAA,64.16666667,0.17504198,140,2006,69.65669325,-136.4202926,24,0.999999978,0.011987305,0.501062,1,-15,-7
PH2006_6011_2006,Adult,Male,NOAA,53.66666667,-0.107483193,141,2006,69.65669325,-136.4202926,24,0.999999978,0.697625732,0.0674988,1,-14,-6
PH2006_6011_2006,Adult,Male,NOAA,NA,NA,142,2006,69.65669325,-136.4202926,24,0.999999978,0.143212891,-0.4650024,1,-13,-5
PH2006_6011_2006,Adult,Male,NOAA,60.41666667,-0.257217899,143,2006,69.65669325,-136.4202926,24,0.999999978,-0.3815979,0.3541809,1,-12,-4
PH2006_6011_2006,Adult,Male,NOAA,66.25,0.055050593,144,2006,69.65669325,-136.4202926,24,0.999999978,-0.14609375,-0.1948608,2,-11,-3
PH2006_6011_2006,Adult,Male,NOAA,63.66666667,-0.454440104,145,2006,69.65500005,-136.5043744,24,0.999999978,0.443383789,0.1698853,2,-10,-2
PH2006_6011_2006,Adult,Male,NOAA,19.08333333,0.667006662,146,2006,69.65500005,-136.5043744,24,0.869999981,1.118249512,-0.4325623,3,-9,-1
PH2006_6011_2006,Adult,Male,NOAA,48.25,-0.825249848,147,2006,69.65500005,-136.5043744,24,0.929999979,-0.182501221,-0.5923523,3,-8,0
PH2006_6011_2006,Adult,Male,NOAA,63.75,-0.472766061,148,2006,69.65500005,-136.5043744,24,0.979999978,-1.043127441,-1.5918335,4,-7,1
PH2006_6011_2006,Adult,Male,NOAA,77.83333333,-0.573486103,149,2006,69.65500005,-136.5043744,24,0.89999998,1.416680908,-0.5494751,5,-6,2
PH2006_6011_2006,Adult,Male,NOAA,61.25,-0.991928792,150,2006,69.65500005,-136.5043744,24,0.919999979,0.36763916,0.1064087,6,-5,3
PH2006_6011_2006,Adult,Male,NOAA,92,1.010182027,151,2006,69.65500005,-136.5043744,24,0.949999979,-0.111364746,0.4118286,7,-4,4
PH2006_6011_2006,Adult,Male,NOAA,50.75,-0.166169889,152,2006,69.66758169,-136.4706085,24,0.969999978,0.419000244,0.1570984,7,-3,15
PH2006_6011_2006,Adult,Male,NOAA,84.5,0.216638993,153,2006,69.66758169,-136.4706085,24,0.999999978,0.470147705,0.2161499,7,-2,16
PH2006_6011_2006,Adult,Male,NOAA,99.58333333,-0.132281413,154,2006,69.66758169,-136.4706085,24,0.939999979,1.665979004,1.3006531,7,-1,17
PH2006_6011_2006,Adult,Male,NOAA,99.25,-0.680169354,155,2006,69.66758169,-136.4706085,24,0.959999979,-0.166662598,1.4797607,7,0,18
PH2006_6011_2006,Adult,Male,NOAA,99.5,-1.284125997,156,2006,69.66758169,-136.4706085,24,0.999999978,-1.792028809,1.2513977,7,1,19
PH2006_6011_2006,Adult,Male,NOAA,99.58333333,-0.709694507,157,2006,69.66758169,-136.4706085,24,0.999999978,1.005578613,0.5363098,8,2,20
PH2006_6011_2006,Adult,Male,NOAA,99.33333333,0.007926704,158,2006,69.66758169,-136.4706085,24,0.949999979,2.907098389,1.1704041,9,3,21
PH2006_6011_2006,Adult,Male,NOAA,99.91666667,-0.54926966,159,2006,69.66758169,-136.4706085,24,0.939999979,3.552087402,0.8895508,10,4,22
PH2006_6011_2006,Adult,Male,NOAA,98.33333333,-0.962839971,160,2006,69.66758169,-136.4706085,24,0.88999998,1.355340576,0.0356079,11,5,23
PH2006_6011_2006,Adult,Male,NOAA,98,-1.382664378,161,2006,69.66758169,-136.4706085,24,0.779999983,2.612573242,-0.5027832,12,6,24
PH2006_6011_2006,Adult,Male,NOAA,98.08333333,-1.546943494,162,2006,69.66758169,-136.4706085,24,0.729999984,4.196710205,-0.6336426,13,7,25
PH2006_6011_2006,Adult,Male,NOAA,98.5,0.016071574,163,2006,69.66758169,-136.4706085,24,0.739999983,2.528497314,-0.2784485,14,8,26
PH2006_6011_2006,Adult,Male,NOAA,NA,NA,164,2006,69.66758169,-136.4706085,24,0.739999983,1.545404053,0.7351929,15,9,27
PH2006_6011_2006,Adult,Male,NOAA,95.41666667,0.420915238,165,2006,69.66758169,-136.4706085,24,0.729999984,1.748925781,0.7413269,16,10,28
PH2006_6011_2006,Adult,Male,NOAA,89.75,-0.775653408,166,2006,69.66758169,-136.4706085,24,0.709999984,1.05123291,0.8671204,17,11,29
PH2006_6012_2006,Adult,Female,NOAA,30.66666667,2.700315241,82,2006,69.776,-140.92,12.57810186,0.979999978,-17.38529053,-23.7777313,0,-107,-58
PH2006_6012_2006,Adult,Female,NOAA,8.333333333,-2.923135609,83,2006,69.776,-140.92,12.72144612,0.999999978,-18.23610535,-25.6438965,0,-106,-57
PH2006_6012_2006,Adult,Female,NOAA,42.08333333,-2.961605574,84,2006,69.776,-140.92,12.86491624,0.959999979,-19.16234436,-24.4594177,0,-105,-56
PH2006_6012_2006,Adult,Female,NOAA,41.66666667,3.081160628,85,2006,69.776,-140.92,13.0085408,0.999999978,-20.42236938,-23.8881134,0,-104,-55
PH2006_6012_2006,Adult,Female,NOAA,12.75,2.91113647,86,2006,69.776,-140.92,13.15234882,0.999999978,-20.40839233,-20.2649445,0,-103,-54
PH2006_6012_2006,Adult,Female,NOAA,NA,NA,87,2006,69.776,-140.92,13.29636979,0.999999978,-19.60436096,-18.4600128,0,-102,-53
PH2006_6012_2006,Adult,Female,NOAA,NA,NA,88,2006,69.776,-140.92,13.44063374,0.999999978,-22.66054382,-19.0088715,0,-101,-52
